DateIn,Site,Ticket,Operator,CustNum,Customer,Reference,Vehicle,Rolloff,TransType,Amount,Amount Match,Landfill_Amount,Trux_Amount,Difference,Entered Ticket,Material Description
9/9/2025,44,1064388,WIZARD,96,SOUTHERN SANITATION,,#253,COMMERCIAL,CHG SALE,33.9,False,$33.90,$33.95,$-0.05,1064388,Trash
9/9/2025,44,1064399,WIZARD,96,SOUTHERN SANITATION,,#254,COMMERCIAL,CHG SALE,27.4,False,$27.40,$27.44,$-0.04,1064399,Trash
9/9/2025,44,1064422,WIZARD,96,SOUTHERN SANITATION,,#255,COMMERCIAL,CHG SALE,125.0,False,$125.00,$125.09,$-0.09,1064422,Trash
9/9/2025,44,1064482,WIZARD,96,SOUTHERN SANITATION,,#256,COMMERCIAL,CHG SALE,39.0,False,$39.00,$39.06,$-0.06,1064482,Trash
9/9/2025,44,1064533,WIZARD,96,SOUTHERN SANITATION,,#257,COMMERCIAL,CHG SALE,44.6,False,$44.60,$44.64,$-0.04,1064533,Trash
9/9/2025,44,1064581,WIZARD,96,SOUTHERN SANITATION,,#258,COMMERCIAL,CHG SALE,113.0,False,$113.00,$115.79,$-2.79,1064581,Trash
9/9/2025,44,1064593,WIZARD,96,SOUTHERN SANITATION,,#259,COMMERCIAL,CHG SALE,73.0,False,$73.00,$73.01,$-0.01,1064593,Trash
9/9/2025,44,1064616,WIZARD,96,SOUTHERN SANITATION,,#260,COMMERCIAL,CHG SALE,39.5,False,$39.50,$39.53,$-0.03,1064616,Trash
9/9/2025,44,1064653,WIZARD,96,SOUTHERN SANITATION,,#261,COMMERCIAL,CHG SALE,93.4,False,$93.40,$93.47,$-0.07,1064653,Trash
9/9/2025,44,1064655,WIZARD,96,SOUTHERN SANITATION,,#262,COMMERCIAL,CHG SALE,177.1,False,$177.10,$177.17,$-0.07,1064655,Trash
9/10/2025,44,1064677,WIZARD,96,SOUTHERN SANITATION,LOVES,#263,COMMERCIAL,CHG SALE,191.5,False,$191.50,$191.58,$-0.08,1064677,Trash
9/10/2025,44,1064884,WIZARD,96,SOUTHERN SANITATION,,#264,COMMERCIAL,CHG SALE,2708.4,False,"$2,708.40","$2,708.42",$-0.02,1064884,Food
9/10/2025,44,1064996,WIZARD,96,SOUTHERN SANITATION,,#265,COMMERCIAL,CHG SALE,479.4,False,$479.40,$479.42,$-0.02,1064996,Trash
9/10/2025,44,1065085,WIZARD,96,SOUTHERN SANITATION,HEB PLUS,#266,COMMERCIAL,CHG SALE,307.3,False,$307.30,$307.37,$-0.07,1065085,Trash
9/10/2025,44,1065133,WIZARD,96,SOUTHERN SANITATION,,#267,COMMERCIAL,CHG SALE,87.4,False,$87.40,$87.42,$-0.02,1065133,Trash
9/10/2025,44,1065193,WIZARD,96,SOUTHERN SANITATION,BESTBUY,#268,COMMERCIAL,CHG SALE,83.7,True,$83.70,$83.70,$0.00,1065193,Trash
9/10/2025,44,1064675,WIZARD,96,SOUTHERN SANITATION,,#269,COMMERCIAL,CHG SALE,17.2,False,$17.20,$17.21,$-0.01,1064675,Trash
9/10/2025,44,1064689,WIZARD,96,SOUTHERN SANITATION,,#270,COMMERCIAL,CHG SALE,159.0,False,$159.00,$159.03,$-0.03,1064689,Trash
9/10/2025,44,1064714,WIZARD,96,SOUTHERN SANITATION,,#271,COMMERCIAL,CHG SALE,998.3,False,$998.30,$998.36,$-0.06,1064714,Trash
9/10/2025,44,1064716,WIZARD,96,SOUTHERN SANITATION,,#272,COMMERCIAL,CHG SALE,80.9,False,$80.90,$80.91,$-0.01,1064716,Trash
9/10/2025,44,1064760,WIZARD,96,SOUTHERN SANITATION,,#273,COMMERCIAL,CHG SALE,135.3,False,$135.30,$135.32,$-0.02,1064760,Trash
9/10/2025,44,1064777,WIZARD,96,SOUTHERN SANITATION,,#274,COMMERCIAL,CHG SALE,28.3,False,$28.30,$28.37,$-0.07,1064777,Trash
9/10/2025,44,1064796,WIZARD,96,SOUTHERN SANITATION,,#275,COMMERCIAL,CHG SALE,332.4,False,$332.40,$332.48,$-0.08,1064796,Trash
9/10/2025,44,1064809,WIZARD,96,SOUTHERN SANITATION,,#276,COMMERCIAL,CHG SALE,159.5,True,$159.50,$159.50,$0.00,1064809,Trash
9/10/2025,44,1064836,WIZARD,96,SOUTHERN SANITATION,,#277,COMMERCIAL,CHG SALE,524.5,False,$524.50,$524.52,$-0.02,1064836,Trash
9/10/2025,44,1064853,WIZARD,96,SOUTHERN SANITATION,,#278,COMMERCIAL,CHG SALE,147.4,False,$147.40,$147.41,$-0.01,1064853,Trash
9/10/2025,44,1064896,WIZARD,96,SOUTHERN SANITATION,,#279,COMMERCIAL,CHG SALE,107.4,False,$107.40,$107.42,$-0.02,1064896,Trash
9/10/2025,44,1064903,WIZARD,96,SOUTHERN SANITATION,,#280,COMMERCIAL,CHG SALE,123.2,False,$123.20,$123.23,$-0.03,1064903,Trash
9/10/2025,44,1064961,WIZARD,96,SOUTHERN SANITATION,,#281,COMMERCIAL,CHG SALE,67.8,False,$67.80,$67.89,$-0.09,1064961,Trash
9/10/2025,44,1064978,WIZARD,96,SOUTHERN SANITATION,,#282,COMMERCIAL,CHG SALE,18.6,True,$18.60,$18.60,$0.00,1064978,Trash
9/10/2025,44,1064995,WIZARD,96,SOUTHERN SANITATION,,#283,COMMERCIAL,CHG SALE,61.3,False,$61.30,$61.38,$-0.08,1064995,Trash
9/10/2025,44,1065075,WIZARD,96,SOUTHERN SANITATION,,#284,COMMERCIAL,CHG SALE,47.9,True,$47.90,$47.90,$0.00,1065075,Trash
9/10/2025,44,1065079,WIZARD,96,SOUTHERN SANITATION,,#285,COMMERCIAL,CHG SALE,96.2,False,$96.20,$96.26,$-0.06,1065079,Trash
9/11/2025,44,1065217,WIZARD,96,SOUTHERN SANITATION,HEB,#286,COMMERCIAL,CHG SALE,417.5,False,$417.50,$417.57,$-0.07,1065217,Trash
9/11/2025,44,1065466,WIZARD,96,SOUTHERN SANITATION,OUTLETS,#287,RECYCLE,CHG SALE,0.0,True,$0.00,$0.00,$0.00,1065466,Cardboard
9/11/2025,44,1065487,WIZARD,96,SOUTHERN SANITATION,,#288,COMMERCIAL,CHG SALE,1612.9,False,"$1,612.90","$1,612.93",$-0.03,1065487,Food
9/11/2025,44,1065612,WIZARD,96,SOUTHERN SANITATION,,#289,COMMERCIAL,CHG SALE,1567.4,False,"$1,567.40","$1,567.46",$-0.06,1065612,Food
9/11/2025,44,1065672,WIZARD,96,SOUTHERN SANITATION,WALMART,#290,COMMERCIAL,CHG SALE,109.2,False,$109.20,$109.28,$-0.08,1065672,Trash
9/11/2025,44,1065675,WIZARD,96,SOUTHERN SANITATION,,#291,COMMERCIAL,CHG SALE,332.0,False,$332.00,$332.01,$-0.01,1065675,Trash
9/11/2025,44,1065677,WIZARD,96,SOUTHERN SANITATION,ROSS,#292,COMMERCIAL,CHG SALE,267.8,False,$267.80,$267.84,$-0.04,1065677,Trash
9/11/2025,44,1065209,WIZARD,96,SOUTHERN SANITATION,,#293,COMMERCIAL,CHG SALE,44.6,False,$44.60,$44.64,$-0.04,1065209,Trash
9/11/2025,44,1065218,WIZARD,96,SOUTHERN SANITATION,,#294,COMMERCIAL,CHG SALE,491.9,False,$491.90,$491.97,$-0.07,1065218,Trash
9/11/2025,44,1065286,WIZARD,96,SOUTHERN SANITATION,,#295,COMMERCIAL,CHG SALE,35.8,False,$35.80,$35.81,$-0.01,1065286,Trash
9/11/2025,44,1065322,WIZARD,96,SOUTHERN SANITATION,,#296,COMMERCIAL,CHG SALE,77.1,False,$77.10,$77.19,$-0.09,1065322,Trash
9/11/2025,44,1065337,WIZARD,96,SOUTHERN SANITATION,,#297,COMMERCIAL,CHG SALE,47.4,False,$47.40,$47.43,$-0.03,1065337,Trash
9/11/2025,44,1065364,WIZARD,96,SOUTHERN SANITATION,,#298,COMMERCIAL,CHG SALE,57.2,True,$57.20,$57.20,$0.00,1065364,Trash
9/11/2025,44,1065460,WIZARD,96,SOUTHERN SANITATION,,#299,COMMERCIAL,CHG SALE,99.9,False,$99.90,$99.98,$-0.08,1065460,Trash
9/11/2025,44,1065467,WIZARD,96,SOUTHERN SANITATION,,#300,COMMERCIAL,CHG SALE,42.3,False,$42.30,$42.32,$-0.02,1065467,Trash
9/11/2025,44,1065510,WIZARD,96,SOUTHERN SANITATION,,#301,COMMERCIAL,CHG SALE,46.9,False,$46.90,$46.97,$-0.07,1065510,Trash
9/11/2025,44,1065515,WIZARD,96,SOUTHERN SANITATION,,#302,COMMERCIAL,CHG SALE,144.6,False,$144.60,$144.62,$-0.02,1065515,Trash
9/11/2025,44,1065574,WIZARD,96,SOUTHERN SANITATION,,#303,COMMERCIAL,CHG SALE,178.1,True,$178.10,$178.10,$0.00,1065574,Trash
9/11/2025,44,1065580,WIZARD,96,SOUTHERN SANITATION,,#304,COMMERCIAL,CHG SALE,80.9,False,$80.90,$80.91,$-0.01,1065580,Trash
9/11/2025,44,1065601,WIZARD,96,SOUTHERN SANITATION,,#305,COMMERCIAL,CHG SALE,137.6,False,$137.60,$137.64,$-0.04,1065601,Trash
9/11/2025,44,1065662,WIZARD,96,SOUTHERN SANITATION,,#306,COMMERCIAL,CHG SALE,125.5,False,$125.50,$125.55,$-0.05,1065662,Trash
9/11/2025,44,1065678,WIZARD,96,SOUTHERN SANITATION,,#307,COMMERCIAL,CHG SALE,96.7,False,$96.70,$96.72,$-0.02,1065678,Trash
9/12/2025,44,1065883,WIZARD,96,SOUTHERN SANITATION,HEB,#308,COMMERCIAL,CHG SALE,511.5,True,$511.50,$511.50,$0.00,1065883,Trash
9/12/2025,44,1066054,WIZARD,96,SOUTHERN SANITATION,DOCTORS,#309,COMMERCIAL,CHG SALE,146.4,False,$146.40,$146.48,$-0.08,1066054,Trash
9/12/2025,44,1066176,WIZARD,96,SOUTHERN SANITATION,FLYING J,#310,COMMERCIAL,CHG SALE,95.3,False,$95.30,$95.33,$-0.03,1066176,Trash
9/12/2025,44,1066214,WIZARD,96,SOUTHERN SANITATION,MICHAELS,#311,COMMERCIAL,CHG SALE,246.9,False,$246.90,$246.92,$-0.02,1066214,Trash
9/12/2025,44,1066226,WIZARD,96,SOUTHERN SANITATION,,#312,COMMERCIAL,CHG SALE,90.2,False,$90.20,$90.21,$-0.01,1066226,Trash
9/12/2025,44,1065741,WIZARD,96,SOUTHERN SANITATION,,#313,COMMERCIAL,CHG SALE,123.6,False,$123.60,$123.69,$-0.09,1065741,Trash
9/12/2025,44,1065766,WIZARD,96,SOUTHERN SANITATION,,#314,COMMERCIAL,CHG SALE,108.8,False,$108.80,$108.81,$-0.01,1065766,Trash
9/12/2025,44,1065768,WIZARD,96,SOUTHERN SANITATION,,#315,COMMERCIAL,CHG SALE,48.3,False,$48.30,$48.36,$-0.06,1065768,Trash
9/12/2025,44,1065834,WIZARD,96,SOUTHERN SANITATION,,#316,COMMERCIAL,CHG SALE,15.3,False,$15.30,$0.00,$15.30,No Match,No Match
9/12/2025,44,1065846,WIZARD,96,SOUTHERN SANITATION,,#317,COMMERCIAL,CHG SALE,51.6,False,$51.60,$51.62,$-0.02,1065846,Trash
9/12/2025,44,1065854,WIZARD,96,SOUTHERN SANITATION,,#318,COMMERCIAL,CHG SALE,89.2,False,$89.20,$89.28,$-0.08,1065854,Trash
9/12/2025,44,1065911,WIZARD,96,SOUTHERN SANITATION,,#319,COMMERCIAL,CHG SALE,192.9,False,$192.90,$192.98,$-0.08,1065911,Trash
9/12/2025,44,1065920,WIZARD,96,SOUTHERN SANITATION,,#320,COMMERCIAL,CHG SALE,56.7,False,$56.70,$56.73,$-0.03,1065920,Trash
9/12/2025,44,1065938,WIZARD,96,SOUTHERN SANITATION,,#321,COMMERCIAL,CHG SALE,186.0,True,$186.00,$186.00,$0.00,1065938,Trash
9/12/2025,44,1065976,WIZARD,96,SOUTHERN SANITATION,,#322,COMMERCIAL,CHG SALE,58.1,False,$58.10,$58.13,$-0.03,1065976,Trash
9/12/2025,44,1065978,WIZARD,96,SOUTHERN SANITATION,,#323,COMMERCIAL,CHG SALE,75.8,True,$75.80,$75.80,$0.00,1065978,Trash
9/12/2025,44,1066016,WIZARD,96,SOUTHERN SANITATION,,#324,COMMERCIAL,CHG SALE,41.3,False,$41.30,$41.39,$-0.09,1066016,Trash
9/12/2025,44,1066113,WIZARD,96,SOUTHERN SANITATION,,#325,COMMERCIAL,CHG SALE,81.3,False,$81.30,$81.38,$-0.08,1066113,Trash
9/12/2025,44,1066158,WIZARD,96,SOUTHERN SANITATION,,#326,COMMERCIAL,CHG SALE,154.3,False,$154.30,$154.38,$-0.08,1066158,Trash
9/12/2025,44,1066167,WIZARD,96,SOUTHERN SANITATION,,#327,COMMERCIAL,CHG SALE,106.4,False,$106.40,$106.49,$-0.09,1066167,Trash
9/12/2025,44,1066218,WIZARD,96,SOUTHERN SANITATION,,#328,COMMERCIAL,CHG SALE,125.0,False,$125.00,$125.09,$-0.09,1066218,Trash
9/12/2025,44,1066221,WIZARD,96,SOUTHERN SANITATION,,#329,COMMERCIAL,CHG SALE,123.6,False,$123.60,$123.69,$-0.09,1066221,Trash
9/12/2025,44,1066237,WIZARD,96,SOUTHERN SANITATION,,#330,COMMERCIAL,CHG SALE,79.0,False,$79.00,$79.05,$-0.05,1066237,Trash
9/12/2025,44,1066246,WIZARD,96,SOUTHERN SANITATION,,#331,COMMERCIAL,CHG SALE,106.4,False,$106.40,$106.49,$-0.09,1066246,Trash
9/12/2025,44,1066258,WIZARD,96,SOUTHERN SANITATION,,#332,COMMERCIAL,CHG SALE,69.2,False,$69.20,$69.29,$-0.09,1066258,Trash
9/13/2025,44,1066652,WIZARD,96,SOUTHERN SANITATION,HOMEDEPOT,#333,COMMERCIAL,CHG SALE,463.6,False,$463.60,$463.61,$-0.01,1066652,Trash
9/13/2025,44,1066734,WIZARD,96,SOUTHERN SANITATION,HEB,#334,COMMERCIAL,CHG SALE,332.4,False,$332.40,$332.48,$-0.08,1066734,Trash
9/13/2025,44,1066821,WIZARD,96,SOUTHERN SANITATION,,#335,COMMERCIAL,CHG SALE,7.9,False,$7.90,$7.91,$-0.01,1066821,Trash
9/13/2025,44,1066302,WIZARD,96,SOUTHERN SANITATION,,#336,COMMERCIAL,CHG SALE,78.5,False,$78.50,$78.59,$-0.09,1066302,Trash
9/13/2025,44,1066313,WIZARD,96,SOUTHERN SANITATION,,#337,COMMERCIAL,CHG SALE,66.0,False,$66.00,$66.03,$-0.03,1066313,Trash
9/13/2025,44,1066340,WIZARD,96,SOUTHERN SANITATION,,#338,COMMERCIAL,CHG SALE,64.1,False,$64.10,$0.00,$64.10,No Match,No Match
9/13/2025,44,1066385,WIZARD,96,SOUTHERN SANITATION,,#339,COMMERCIAL,CHG SALE,64.6,False,$64.60,$64.64,$-0.04,1066385,Trash
9/13/2025,44,1066389,WIZARD,96,SOUTHERN SANITATION,,#340,COMMERCIAL,CHG SALE,50.6,False,$50.60,$50.69,$-0.09,1066389,Trash
9/13/2025,44,1066390,WIZARD,96,SOUTHERN SANITATION,,#341,COMMERCIAL,CHG SALE,72.0,False,$72.00,$72.08,$-0.08,1066390,Trash
9/13/2025,44,1066421,WIZARD,96,SOUTHERN SANITATION,,#342,COMMERCIAL,CHG SALE,31.6,False,$31.60,$31.62,$-0.02,1066421,Trash
9/13/2025,44,1066443,WIZARD,96,SOUTHERN SANITATION,,#343,COMMERCIAL,CHG SALE,46.5,True,$46.50,$46.50,$0.00,1066443,Trash
9/13/2025,44,1066465,WIZARD,96,SOUTHERN SANITATION,,#344,COMMERCIAL,CHG SALE,183.6,False,$183.60,$183.68,$-0.08,1066465,Trash
9/13/2025,44,1066548,WIZARD,96,SOUTHERN SANITATION,,#345,COMMERCIAL,CHG SALE,133.4,False,$133.40,$133.46,$-0.06,1066548,Trash
9/13/2025,44,1066591,WIZARD,96,SOUTHERN SANITATION,,#346,COMMERCIAL,CHG SALE,87.8,False,$87.80,$87.89,$-0.09,1066591,Trash
9/13/2025,44,1066635,WIZARD,96,SOUTHERN SANITATION,,#347,COMMERCIAL,CHG SALE,181.8,False,$181.80,$181.82,$-0.02,1066635,Trash
9/13/2025,44,1066746,WIZARD,96,SOUTHERN SANITATION,,#348,COMMERCIAL,CHG SALE,244.5,False,$244.50,$244.59,$-0.09,1066746,Trash
9/13/2025,44,1066826,WIZARD,96,SOUTHERN SANITATION,,#349,COMMERCIAL,CHG SALE,83.2,False,$83.20,$0.00,$83.20,No Match,No Match
9/13/2025,44,1066868,WIZARD,96,SOUTHERN SANITATION,,#350,COMMERCIAL,CHG SALE,83.2,False,$83.20,$83.24,$-0.04,1066868,Trash
9/15/2025,44,1066938,WIZARD,96,SOUTHERN SANITATION,,#351,COMMERCIAL,CHG SALE,109.2,False,$109.20,$109.28,$-0.08,1066938,Trash
9/15/2025,44,1066965,WIZARD,96,SOUTHERN SANITATION,,#352,COMMERCIAL,CHG SALE,59.9,False,$59.90,$59.99,$-0.09,1066965,Trash
9/15/2025,44,1067309,WIZARD,96,SOUTHERN SANITATION,WALMART,#353,COMMERCIAL,CHG SALE,475.7,True,$475.70,$475.70,$0.00,1067309,Trash
9/15/2025,44,1067327,WIZARD,96,SOUTHERN SANITATION,,#354,COMMERCIAL,CHG SALE,299.4,False,$299.40,$299.46,$-0.06,1067327,Trash
9/15/2025,44,1066884,WIZARD,96,SOUTHERN SANITATION,,#355,COMMERCIAL,CHG SALE,102.3,True,$102.30,$102.30,$0.00,1066884,Trash
9/15/2025,44,1066904,WIZARD,96,SOUTHERN SANITATION,,#356,COMMERCIAL,CHG SALE,24.1,False,$24.10,$24.18,$-0.08,1066904,Trash
9/15/2025,44,1066954,WIZARD,96,SOUTHERN SANITATION,,#357,COMMERCIAL,CHG SALE,70.6,False,$70.60,$70.68,$-0.08,1066954,Trash
9/15/2025,44,1067006,WIZARD,96,SOUTHERN SANITATION,,#358,COMMERCIAL,CHG SALE,53.4,False,$53.40,$53.48,$-0.08,1067006,Trash
9/15/2025,44,1067087,WIZARD,96,SOUTHERN SANITATION,,#359,COMMERCIAL,CHG SALE,78.5,False,$78.50,$78.59,$-0.09,1067087,Trash
9/15/2025,44,1067100,WIZARD,96,SOUTHERN SANITATION,,#360,COMMERCIAL,CHG SALE,81.3,False,$81.30,$81.38,$-0.08,1067100,Trash
9/15/2025,44,1067105,WIZARD,96,SOUTHERN SANITATION,,#361,COMMERCIAL,CHG SALE,86.9,False,$86.90,$86.96,$-0.06,1067105,Trash
9/15/2025,44,1067119,WIZARD,96,SOUTHERN SANITATION,,#362,COMMERCIAL,CHG SALE,136.7,False,$136.70,$136.71,$-0.01,1067119,Trash
9/15/2025,44,1067142,WIZARD,96,SOUTHERN SANITATION,,#363,COMMERCIAL,CHG SALE,69.2,False,$69.20,$69.29,$-0.09,1067142,Trash
9/15/2025,44,1067174,WIZARD,96,SOUTHERN SANITATION,,#364,COMMERCIAL,CHG SALE,33.0,False,$33.00,$33.02,$-0.02,1067174,Trash
9/15/2025,44,1067186,WIZARD,96,SOUTHERN SANITATION,,#365,COMMERCIAL,CHG SALE,69.7,False,$69.70,$69.75,$-0.05,1067186,Trash
9/15/2025,44,1067198,WIZARD,96,SOUTHERN SANITATION,,#366,COMMERCIAL,CHG SALE,228.7,False,$228.70,$228.78,$-0.08,1067198,Trash
9/15/2025,44,1067236,WIZARD,96,SOUTHERN SANITATION,,#367,COMMERCIAL,CHG SALE,92.5,False,$92.50,$92.54,$-0.04,1067236,Trash
9/15/2025,44,1067247,WIZARD,96,SOUTHERN SANITATION,,#368,COMMERCIAL,CHG SALE,75.3,False,$75.30,$75.33,$-0.03,1067247,Trash
9/15/2025,44,1067275,WIZARD,96,SOUTHERN SANITATION,,#369,COMMERCIAL,CHG SALE,202.7,False,$202.70,$202.74,$-0.04,1067275,Trash
9/15/2025,44,1067293,WIZARD,96,SOUTHERN SANITATION,,#370,COMMERCIAL,CHG SALE,45.5,False,$45.50,$45.57,$-0.07,1067293,Trash
9/15/2025,44,1067306,WIZARD,96,SOUTHERN SANITATION,,#371,COMMERCIAL,CHG SALE,65.1,True,$65.10,$65.10,$0.00,1067306,Trash
9/15/2025,44,1067363,WIZARD,96,SOUTHERN SANITATION,,#372,COMMERCIAL,CHG SALE,59.5,False,$59.50,$59.52,$-0.02,1067363,Trash
9/15/2025,44,1067391,WIZARD,96,SOUTHERN SANITATION,,#373,COMMERCIAL,CHG SALE,61.8,False,$61.80,$61.85,$-0.05,1067391,Trash
9/15/2025,44,1067421,WIZARD,96,SOUTHERN SANITATION,,#374,COMMERCIAL,CHG SALE,13.0,False,$13.00,$13.02,$-0.02,1067421,Trash
9/16/2025,44,1067449,WIZARD,96,SOUTHERN SANITATION,,#375,COMMERCIAL,CHG SALE,271.1,True,$271.10,$271.10,$0.00,1067449,Trash
9/16/2025,44,1067498,WIZARD,96,SOUTHERN SANITATION,,#376,COMMERCIAL,CHG SALE,48.8,False,$48.80,$48.83,$-0.03,1067498,Trash
9/16/2025,44,1067556,WIZARD,96,SOUTHERN SANITATION,HEB,#377,COMMERCIAL,CHG SALE,417.5,False,$417.50,$417.57,$-0.07,1067556,Trash
9/16/2025,44,1067598,WIZARD,96,SOUTHERN SANITATION,,#378,COMMERCIAL,CHG SALE,527.3,False,$527.30,$527.31,$-0.01,1067598,Trash
9/16/2025,44,1067620,WIZARD,96,SOUTHERN SANITATION,HEB,#379,COMMERCIAL,CHG SALE,269.7,True,$269.70,$269.70,$0.00,1067620,Trash
9/16/2025,44,1067660,WIZARD,96,SOUTHERN SANITATION,,#380,COMMERCIAL,CHG SALE,1279.5,False,"$1,279.50","$1,279.52",$-0.02,1067660,Food
9/16/2025,44,1067773,WIZARD,96,SOUTHERN SANITATION,DOCTORS,#381,COMMERCIAL,CHG SALE,134.8,False,$134.80,$134.85,$-0.05,1067773,Trash
9/16/2025,44,1067901,WIZARD,96,SOUTHERN SANITATION,EXPEDITORS,#382,COMMERCIAL,CHG SALE,98.1,False,$98.10,$98.12,$-0.02,1067901,Trash
9/16/2025,44,1067433,WIZARD,96,SOUTHERN SANITATION,,#383,COMMERCIAL,CHG SALE,90.2,False,$90.20,$90.21,$-0.01,1067433,Trash
9/16/2025,44,1067437,WIZARD,96,SOUTHERN SANITATION,,#384,COMMERCIAL,CHG SALE,152.0,False,$152.00,$152.06,$-0.06,1067437,Trash
9/16/2025,44,1067471,WIZARD,96,SOUTHERN SANITATION,,#385,COMMERCIAL,CHG SALE,324.1,False,$324.10,$324.11,$-0.01,1067471,Trash
9/16/2025,44,1067507,WIZARD,96,SOUTHERN SANITATION,,#386,COMMERCIAL,CHG SALE,101.3,False,$101.30,$101.37,$-0.07,1067507,Trash
9/16/2025,44,1067549,WIZARD,96,SOUTHERN SANITATION,,#387,COMMERCIAL,CHG SALE,376.1,False,$376.10,$376.19,$-0.09,1067549,Trash
9/16/2025,44,1067562,WIZARD,96,SOUTHERN SANITATION,,#388,COMMERCIAL,CHG SALE,268.3,False,$268.30,$268.31,$-0.01,1067562,Trash
9/16/2025,44,1067600,WIZARD,96,SOUTHERN SANITATION,,#389,COMMERCIAL,CHG SALE,382.2,False,$382.20,$382.23,$-0.03,1067600,Trash
9/16/2025,44,1067649,WIZARD,96,SOUTHERN SANITATION,,#390,COMMERCIAL,CHG SALE,78.1,False,$78.10,$78.12,$-0.02,1067649,Trash
9/16/2025,44,1067650,WIZARD,96,SOUTHERN SANITATION,,#391,COMMERCIAL,CHG SALE,107.8,False,$107.80,$107.88,$-0.08,1067650,Trash
9/16/2025,44,1067710,WIZARD,96,SOUTHERN SANITATION,,#392,COMMERCIAL,CHG SALE,28.8,False,$28.80,$28.83,$-0.03,1067710,Trash
9/16/2025,44,1067714,WIZARD,96,SOUTHERN SANITATION,,#393,COMMERCIAL,CHG SALE,57.6,False,$57.60,$57.66,$-0.06,1067714,Trash
9/16/2025,44,1067721,WIZARD,96,SOUTHERN SANITATION,,#394,COMMERCIAL,CHG SALE,84.1,False,$84.10,$84.17,$-0.07,1067721,Trash
9/16/2025,44,1067737,WIZARD,96,SOUTHERN SANITATION,,#395,COMMERCIAL,CHG SALE,19.5,False,$19.50,$19.53,$-0.03,1067737,Trash
9/16/2025,44,1067825,WIZARD,96,SOUTHERN SANITATION,,#396,COMMERCIAL,CHG SALE,67.8,False,$67.80,$67.89,$-0.09,1067825,Trash
9/16/2025,44,1067846,WIZARD,96,SOUTHERN SANITATION,,#397,COMMERCIAL,CHG SALE,72.5,False,$72.50,$72.54,$-0.04,1067846,Trash
9/16/2025,44,1067915,WIZARD,96,SOUTHERN SANITATION,,#398,COMMERCIAL,CHG SALE,65.1,True,$65.10,$65.10,$0.00,1067915,Trash
9/16/2025,44,1067940,WIZARD,96,SOUTHERN SANITATION,,#399,COMMERCIAL,CHG SALE,35.8,False,$35.80,$35.81,$-0.01,1067940,Trash
9/16/2025,44,1067953,WIZARD,96,SOUTHERN SANITATION,,#400,COMMERCIAL,CHG SALE,82.7,False,$82.70,$82.77,$-0.07,1067953,Trash
9/16/2025,44,1067956,WIZARD,96,SOUTHERN SANITATION,,#401,COMMERCIAL,CHG SALE,52.0,False,$52.00,$52.08,$-0.08,1067956,Trash
9/16/2025,44,1067957,WIZARD,96,SOUTHERN SANITATION,,#402,COMMERCIAL,CHG SALE,91.6,False,$91.60,$91.61,$-0.01,1067957,Trash
9/17/2025,44,1068094,WIZARD,96,SOUTHERN SANITATION,,#403,COMMERCIAL,CHG SALE,53.4,False,$53.40,$53.48,$-0.08,1068094,Trash
9/17/2025,44,1068206,WIZARD,96,SOUTHERN SANITATION,PILOT,#404,COMMERCIAL,CHG SALE,443.1,False,$443.10,$443.15,$-0.05,1068206,Trash
9/17/2025,44,1068226,WIZARD,96,SOUTHERN SANITATION,,#405,COMMERCIAL,CHG SALE,2184.4,False,"$2,184.40","$2,184.49",$-0.09,1068226,Food
9/17/2025,44,1068310,WIZARD,96,SOUTHERN SANITATION,HEB,#406,,CHG SALE,404.5,False,$404.50,$404.55,$-0.05,1068310,Trash
9/17/2025,44,1068347,WIZARD,96,SOUTHERN SANITATION,,#407,COMMERCIAL,CHG SALE,1093.3,False,"$1,093.30","$1,093.33",$-0.03,1068347,Food
9/17/2025,44,1068423,WIZARD,96,SOUTHERN SANITATION,WALMART,#408,COMMERCIAL,CHG SALE,176.2,False,$176.20,$176.24,$-0.04,1068423,Trash
9/17/2025,44,1067967,WIZARD,96,SOUTHERN SANITATION,,#409,COMMERCIAL,CHG SALE,59.0,False,$59.00,$59.06,$-0.06,1067967,Trash
9/17/2025,44,1067986,WIZARD,96,SOUTHERN SANITATION,,#410,COMMERCIAL,CHG SALE,34.4,False,$34.40,$34.41,$-0.01,1067986,Trash
9/17/2025,44,1067988,WIZARD,96,SOUTHERN SANITATION,,#411,COMMERCIAL,CHG SALE,87.8,False,$87.80,$87.89,$-0.09,1067988,Trash
9/17/2025,44,1067999,WIZARD,96,SOUTHERN SANITATION,,#412,COMMERCIAL,CHG SALE,15.3,False,$15.30,$15.35,$-0.05,1067999,Trash
9/17/2025,44,1068026,WIZARD,96,SOUTHERN SANITATION,,#413,COMMERCIAL,CHG SALE,63.2,False,$63.20,$63.24,$-0.04,1068026,Trash
9/17/2025,44,1068030,WIZARD,96,SOUTHERN SANITATION,,#414,COMMERCIAL,CHG SALE,132.5,False,$132.50,$132.53,$-0.03,1068030,Trash
9/17/2025,44,1068051,WIZARD,96,SOUTHERN SANITATION,,#415,COMMERCIAL,CHG SALE,61.3,False,$61.30,$61.38,$-0.08,1068051,Trash
9/17/2025,44,1068056,WIZARD,96,SOUTHERN SANITATION,,#416,COMMERCIAL,CHG SALE,18.1,False,$18.10,$18.14,$-0.04,1068056,Trash
