DateIn,Site,Ticket,Operator,CustNum,Customer,Reference,Vehicle,Rolloff,TransType,Amount,Amount Match,Landfill_Amount,Trux_Amount,Difference,Entered Ticket,Material Description
2025-08-08,44,1049981,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 23,,CHG  SALE,64.1,False,$64.10,$64.17,$-0.07,1049981,Trash
2025-08-08,44,1050002,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 34,,CHG  SALE,57.2,True,$57.20,$57.20,$0.00,1050002,Trash
2025-08-08,44,1050012,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 378,,CHG  SALE,76.7,False,$76.70,$76.73,$-0.03,1050012,Trash
2025-08-08,44,1050036,SANDY,96,SOUTHERN SANITATION SERVICE,WALMART,LS-3,,CHG  SALE,22.3,False,$22.30,$0.00,$22.30,No Match,No Match
2025-08-08,44,1050038,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 297,,CHG  SALE,44.1,False,$44.10,$44.18,$-0.08,1050038,Trash
2025-08-08,44,1050051,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 256,,CHG  SALE,47.9,True,$47.90,$47.90,$0.00,1050051,Trash
2025-08-08,44,1050080,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#93,,CHG  SALE,410.1,False,$410.10,$410.13,$-0.03,1050080,Trash
2025-08-08,44,1050109,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 130,,CHG  SALE,75.3,False,$75.30,$75.33,$-0.03,1050109,Trash
2025-08-08,44,1050120,SANDY,96,SOUTHERN SANITATION SERVICE,LOVES,#85,,CHG  SALE,460.3,False,$460.30,$460.35,$-0.05,1050120,Trash
2025-08-08,44,1050127,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 46,,CHG  SALE,337.5,False,$337.50,$337.59,$-0.09,1050127,Trash
2025-08-08,44,1050144,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,406.4,False,$406.40,$406.41,$-0.01,1050144,Trash
2025-08-08,44,1050167,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 166,,CHG  SALE,99.9,False,$99.90,$99.98,$-0.08,1050167,Trash
2025-08-08,44,1050179,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93 186,,CHG  SALE,1266.5,False,"$1,266.50","$1,266.53",$-0.03,1050179,Food
2025-08-08,44,1050193,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 243,,CHG  SALE,48.3,False,$48.30,$48.36,$-0.06,1050193,Trash
2025-08-08,44,1050198,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 201,,CHG  SALE,68.3,False,$68.30,$68.36,$-0.06,1050198,Trash
2025-08-08,44,1050212,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 12,,CHG  SALE,84.1,False,$84.10,$84.17,$-0.07,1050212,Trash
2025-08-08,44,1050233,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 120,,CHG  SALE,70.2,False,$70.20,$70.22,$-0.02,1050233,Trash
2025-08-08,44,1050248,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-3 345,,CHG  SALE,35.8,False,$35.80,$35.81,$-0.01,1050248,Trash
2025-08-08,44,1050276,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 181,,CHG  SALE,44.1,False,$44.10,$39.53,$4.57,1050276,Trash
2025-08-08,44,1050301,ROSIE,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,176.2,False,$176.20,$176.24,$-0.04,1050301,Trash
2025-08-08,44,1050315,SANDY,96,SOUTHERN SANITATION SERVICE,OUTLETS,#93,,CHG  SALE,199.4,False,$199.40,$199.49,$-0.09,1050315,Trash
2025-08-08,44,1050329,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 220,,CHG  SALE,60.4,False,$60.40,$60.45,$-0.05,1050329,Trash
2025-08-08,44,1050340,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 141,,CHG  SALE,176.2,False,$176.20,$176.24,$-0.04,1050340,Trash
2025-08-08,44,1050386,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 184,,CHG  SALE,73.4,False,$73.40,$73.47,$-0.07,1050386,Trash
2025-08-08,44,1050408,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 353,,CHG  SALE,36.2,False,$36.20,$36.27,$-0.07,1050408,Trash
2025-08-08,44,1050409,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#85,,CHG  SALE,236.6,False,$236.60,$236.69,$-0.09,1050409,Trash
2025-08-08,44,1050410,ROSIE,96,SOUTHERN SANITATION SERVICE,OUTLETS,LS-3,,CHG  SALE,253.8,False,$253.80,$253.89,$-0.09,1050410,Trash
2025-08-08,44,1050413,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 240,,CHG  SALE,64.6,False,$64.60,$64.64,$-0.04,1050413,Trash
2025-08-08,44,1050428,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 161,,CHG  SALE,67.4,False,$67.40,$67.43,$-0.03,1050428,Trash
2025-08-08,44,1050439,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 311,,CHG  SALE,216.2,False,$216.20,$216.23,$-0.03,1050439,Trash
2025-08-08,44,1050444,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 74,,CHG  SALE,157.1,False,$157.10,$157.17,$-0.07,1050444,Trash
2025-08-09,44,1050471,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 251,,CHG  SALE,16.7,False,$16.70,$16.74,$-0.04,1050471,Trash
2025-08-09,44,1050487,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 163,,CHG  SALE,14.8,False,$14.80,$14.88,$-0.08,1050487,Trash
2025-08-09,44,1050494,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 139,,CHG  SALE,41.8,False,$41.80,$41.85,$-0.05,1050494,Trash
2025-08-09,44,1050506,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 124,,CHG  SALE,12.0,False,$12.00,$12.09,$-0.09,1050506,Trash
2025-08-09,44,1050521,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 159,,CHG  SALE,148.8,True,$148.80,$148.80,$0.00,1050521,Trash
2025-08-09,44,1050556,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-3,,CHG  SALE,952.6,True,$952.60,$952.60,$0.00,1050556,Food
2025-08-09,44,1050559,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 151,,CHG  SALE,25.5,False,$25.50,$25.58,$-0.08,1050559,Trash
2025-08-09,44,1050586,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 189,,CHG  SALE,46.5,True,$46.50,$46.50,$0.00,1050586,Trash
2025-08-09,44,1050592,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 191,,CHG  SALE,94.4,True,$94.40,$94.40,$0.00,1050592,Trash
2025-08-09,44,1050607,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 64,,CHG  SALE,53.0,False,$53.00,$53.01,$-0.01,1050607,Trash
2025-08-09,44,1050617,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 144,,CHG  SALE,36.7,False,$36.70,$36.74,$-0.04,1050617,Trash
2025-08-09,44,1050680,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 336,,CHG  SALE,68.3,False,$68.30,$68.36,$-0.06,1050680,Trash
2025-08-09,44,1050720,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 81,,CHG  SALE,23.2,False,$23.20,$23.25,$-0.05,1050720,Trash
2025-08-09,44,1050742,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 35,,CHG  SALE,462.2,False,$462.20,$462.21,$-0.01,1050742,Trash
2025-08-09,44,1050796,ROSIE,96,SOUTHERN SANITATION SERVICE,ROSS,#93,,CHG  SALE,251.1,True,$251.10,$251.10,$0.00,1050796,Trash
2025-08-09,44,1050808,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 106,,CHG  SALE,378.5,False,$378.50,$378.51,$-0.01,1050808,Trash
2025-08-09,44,1050833,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 361,,CHG  SALE,62.7,False,$62.70,$62.78,$-0.08,1050833,Trash
2025-08-09,44,1050908,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 146,,CHG  SALE,212.0,False,$212.00,$212.04,$-0.04,1050908,Trash
2025-08-09,44,1050928,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 80,,CHG  SALE,26.9,False,$26.90,$26.97,$-0.07,1050928,Trash
2025-08-09,44,1050946,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93 53,,CHG  SALE,599.7,False,$599.70,$599.71,$-0.01,1050946,Food
2025-08-09,44,1050993,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 23,,CHG  SALE,326.9,True,$326.90,$326.90,$0.00,1050993,Trash
2025-08-09,44,1051011,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 147,,CHG  SALE,269.2,False,$269.20,$269.24,$-0.04,1051011,Trash
2025-08-11,44,1051038,ROSIE,96,SOUTHERN SANITATION SERVICE,TRAVEL AME,#94,,CHG  SALE,121.3,False,$121.30,$121.37,$-0.07,1051038,Trash
2025-08-11,44,1051049,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 138,,CHG  SALE,30.6,False,$30.60,$30.69,$-0.09,1051049,Trash
2025-08-11,44,1051075,SANDY,96,SOUTHERN SANITATION SERVICE,OUTLETS,LS-3,,CHG  SALE,0.0,True,$0.00,$0.00,$0.00,No Match,No Match
2025-08-11,44,1051126,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 329,,CHG  SALE,80.4,False,$80.40,$80.45,$-0.05,1051126,Trash
2025-08-11,44,1051139,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 226,,CHG  SALE,22.7,False,$22.70,$22.79,$-0.09,1051139,Trash
2025-08-11,44,1051177,ROSIE,96,SOUTHERN SANITATION SERVICE,OUTLETS,LS-3,,CHG  SALE,77.6,False,$77.60,$77.66,$-0.06,1051177,Trash
2025-08-11,44,1051239,ROSIE,96,SOUTHERN SANITATION SERVICE,HOME GOODS,#94,,CHG  SALE,0.0,True,$0.00,$0.00,$0.00,1051239,Cardboard
2025-08-11,44,1051273,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 312,,CHG  SALE,55.8,True,$55.80,$55.80,$0.00,1051273,Trash
2025-08-11,44,1051289,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 247,,CHG  SALE,112.5,False,$112.50,$112.53,$-0.03,1051289,Trash
2025-08-11,44,1051321,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3,,CHG  SALE,59.9,False,$59.90,$59.99,$-0.09,1051321,Trash
2025-08-11,44,1051361,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 115,,CHG  SALE,17.2,False,$17.20,$17.21,$-0.01,1051361,Trash
2025-08-11,44,1051425,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 79,,CHG  SALE,151.5,False,$151.50,$0.00,$151.50,No Match,No Match
2025-08-11,44,1051427,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-3,,CHG  SALE,12.0,False,$12.00,$12.09,$-0.09,1051427,Trash
2025-08-11,44,1051470,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#94,,CHG  SALE,379.4,False,$379.40,$379.44,$-0.04,1051470,Trash
2025-08-11,44,1051483,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 158,,CHG  SALE,55.3,False,$55.30,$55.34,$-0.04,1051483,Trash
2025-08-11,44,1051490,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 32,,CHG  SALE,70.2,False,$70.20,$56.27,$13.93,1051490,Trash
2025-08-12,44,1051528,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 59,,CHG  SALE,70.2,False,$70.20,$70.22,$-0.02,1051528,Trash
2025-08-12,44,1051547,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 133,,CHG  SALE,47.4,False,$47.40,$0.00,$47.40,1051547,Trash
2025-08-12,44,1051570,SANDY,96,SOUTHERN SANITATION SERVICE,,#93 92,,CHG  SALE,52.5,False,$52.50,$52.55,$-0.05,1051570,Trash
2025-08-12,44,1051579,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 114,,CHG  SALE,71.6,False,$71.60,$71.61,$-0.01,1051579,Trash
2025-08-12,44,1051640,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 306,,CHG  SALE,71.6,False,$71.60,$71.61,$-0.01,1051640,Trash
2025-08-12,44,1051654,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 368,,CHG  SALE,235.7,False,$235.70,$235.76,$-0.06,1051654,Trash
2025-08-12,44,1051685,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#87,,CHG  SALE,260.4,True,$260.40,$260.40,$0.00,1051685,Trash
2025-08-12,44,1051711,SANDY,96,SOUTHERN SANITATION SERVICE,,#93,,CHG  SALE,179.4,False,$179.40,$179.49,$-0.09,1051711,Trash
2025-08-12,44,1051722,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 359,,CHG  SALE,34.4,False,$34.40,$34.41,$-0.01,1051722,Trash
2025-08-12,44,1051743,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 279,,CHG  SALE,88.8,False,$88.80,$88.82,$-0.02,1051743,Trash
2025-08-12,44,1051796,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 220,,CHG  SALE,26.0,False,$26.00,$26.04,$-0.04,1051796,Trash
2025-08-12,44,1051799,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 180,,CHG  SALE,102.7,False,$102.70,$102.77,$-0.07,1051799,Trash
2025-08-12,44,1051847,SANDY,96,SOUTHERN SANITATION SERVICE,,#94 351,,CHG  SALE,62.3,False,$62.30,$62.31,$-0.01,1051847,Trash
2025-08-12,44,1051871,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 362,,CHG  SALE,68.3,False,$68.30,$68.36,$-0.06,1051871,Trash
2025-08-12,44,1051891,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 22,,CHG  SALE,125.5,False,$125.50,$125.55,$-0.05,1051891,Trash
2025-08-12,44,1051905,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 146,,CHG  SALE,92.5,False,$92.50,$92.54,$-0.04,1051905,Trash
2025-08-12,44,1051955,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 308,,CHG  SALE,55.3,False,$55.30,$55.34,$-0.04,1051955,Trash
2025-08-12,44,1051958,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 201,,CHG  SALE,34.4,False,$34.40,$34.41,$-0.01,1051958,Trash
2025-08-12,44,1051971,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 209,,CHG  SALE,144.1,False,$144.10,$144.15,$-0.05,1051971,Trash
2025-08-12,44,1051998,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 154,,CHG  SALE,85.1,True,$85.10,$85.10,$0.00,1051998,Trash
2025-08-12,44,1052012,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 156,,CHG  SALE,62.3,False,$62.30,$62.31,$-0.01,1052012,Trash
2025-08-12,44,1052029,SANDY,96,SOUTHERN SANITATION SERVICE,DOCTORS,#93,,CHG  SALE,216.6,False,$216.60,$216.69,$-0.09,1052029,Trash
2025-08-12,44,1052035,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 106,,CHG  SALE,96.7,False,$96.70,$96.72,$-0.02,1052035,Trash
2025-08-12,44,1052042,SANDY,96,SOUTHERN SANITATION SERVICE,,#79 106,,CHG  SALE,10.0,False,$10.00,$0.00,$10.00,No Match,No Match
2025-08-13,44,1052098,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 112,,CHG  SALE,91.6,False,$91.60,$91.61,$-0.01,1052098,Trash
2025-08-13,44,1052178,ROSIE,96,SOUTHERN SANITATION SERVICE,LOVES,LS-3,,CHG  SALE,205.0,False,$205.00,$205.07,$-0.07,1052178,Trash
2025-08-13,44,1052218,ROSIE,96,SOUTHERN SANITATION SERVICE,MARSHALLS,LS-3,,CHG  SALE,286.4,False,$286.40,$286.44,$-0.04,1052218,Trash
2025-08-13,44,1052254,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 369,,CHG  SALE,86.0,False,$86.00,$86.03,$-0.03,1052254,Trash
2025-08-13,44,1052287,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 225,,CHG  SALE,37.6,False,$37.60,$37.67,$-0.07,1052287,Trash
2025-08-13,44,1052308,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 351,,CHG  SALE,20.0,True,$20.00,$20.00,$0.00,1052308,Trash
2025-08-13,44,1052326,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 62,,CHG  SALE,68.3,False,$68.30,$68.36,$-0.06,1052326,Trash
2025-08-13,44,1052364,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 348,,CHG  SALE,87.8,False,$87.80,$87.89,$-0.09,1052364,Trash
2025-08-13,44,1052372,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 59,,CHG  SALE,66.0,False,$66.00,$66.03,$-0.03,1052372,Trash
2025-08-13,44,1052378,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3,,CHG  SALE,213.4,False,$213.40,$213.44,$-0.04,1052378,Trash
2025-08-13,44,1052428,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 114,,CHG  SALE,27.4,False,$27.40,$27.44,$-0.04,1052428,Trash
2025-08-13,44,1052485,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 191,,CHG  SALE,104.1,False,$104.10,$103.23,$0.87,1052485,Trash
2025-08-13,44,1052503,SANDY,96,SOUTHERN SANITATION SERVICE,OUTLETS,#79,,CHG  SALE,370.6,False,$370.60,$370.61,$-0.01,1052503,Trash
2025-08-13,44,1052539,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 108,,CHG  SALE,69.2,False,$69.20,$69.29,$-0.09,1052539,Trash
2025-08-13,44,1052552,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 359,,CHG  SALE,13.9,False,$13.90,$13.95,$-0.05,1052552,Trash
2025-08-14,44,1052587,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 272,,CHG  SALE,51.6,False,$51.60,$51.62,$-0.02,1052587,Trash
2025-08-14,44,1052588,SANDY,96,SOUTHERN SANITATION SERVICE,,#94 361,,CHG  SALE,583.1,False,$583.10,$583.11,$-0.01,1052588,Trash
2025-08-14,44,1052590,ROSIE,96,SOUTHERN SANITATION SERVICE,TARGET,#93,,CHG  SALE,331.0,False,$331.00,$331.08,$-0.08,1052590,Trash
2025-08-14,44,1052607,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 101,,CHG  SALE,70.2,False,$70.20,$70.22,$-0.02,1052607,Trash
2025-08-14,44,1052633,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 287,,CHG  SALE,173.4,False,$173.40,$173.45,$-0.05,1052633,Trash
2025-08-14,44,1052672,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 9,,CHG  SALE,76.7,False,$76.70,$76.73,$-0.03,1052672,Trash
2025-08-14,44,1052674,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 145,,CHG  SALE,170.6,False,$170.60,$170.66,$-0.06,1052674,Trash
2025-08-14,44,1052676,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#93,,CHG  SALE,388.7,False,$388.70,$388.74,$-0.04,1052676,Trash
2025-08-14,44,1052730,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 23,,CHG  SALE,80.4,False,$80.40,$80.45,$-0.05,1052730,Trash
2025-08-14,44,1052753,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 142,,CHG  SALE,29.3,True,$29.30,$29.30,$0.00,1052753,Trash
2025-08-14,44,1052755,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 158,,CHG  SALE,42.7,False,$42.70,$0.00,$42.70,No Match,No Match
2025-08-14,44,1052769,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 62,,CHG  SALE,32.5,False,$32.50,$32.55,$-0.05,1052769,Trash
2025-08-14,44,1052776,ROSIE,96,SOUTHERN SANITATION SERVICE,WALMART,#79,,CHG  SALE,435.7,False,$435.70,$435.71,$-0.01,1052776,Trash
2025-08-14,44,1052798,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 49,,CHG  SALE,27.4,False,$27.40,$27.44,$-0.04,1052798,Trash
2025-08-14,44,1052804,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3 295,,CHG  SALE,83.2,False,$83.20,$83.24,$-0.04,1052804,Trash
2025-08-14,44,1052852,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 155,,CHG  SALE,32.5,False,$32.50,$32.55,$-0.05,1052852,Trash
2025-08-14,44,1052878,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 359,,CHG  SALE,61.3,False,$61.30,$0.00,$61.30,No Match,No Match
2025-08-14,44,1052881,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 141,,CHG  SALE,73.9,False,$73.90,$73.94,$-0.04,1052881,Trash
2025-08-14,44,1052882,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93 378,,CHG  SALE,1357.4,False,"$1,357.40","$1,357.46",$-0.06,1052882,Food
2025-08-14,44,1052927,SANDY,96,SOUTHERN SANITATION SERVICE,BEST BUY,#79,,CHG  SALE,93.4,False,$93.40,$93.47,$-0.07,1052927,Trash
2025-08-14,44,1052931,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94 234,,CHG  SALE,192.0,False,$192.00,$192.05,$-0.05,1052931,Trash
2025-08-14,44,1052959,SANDY,96,SOUTHERN SANITATION SERVICE,MAIN EVENT,#93,,CHG  SALE,266.9,False,$266.90,$266.91,$-0.01,1052959,Trash
2025-08-14,44,1052970,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 282,,CHG  SALE,60.9,False,$60.90,$60.92,$-0.02,1052970,Trash
2025-08-14,44,1052973,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 183,,CHG  SALE,618.4,False,$618.40,$618.45,$-0.05,1052973,Trash
2025-08-14,44,1053039,ROSIE,96,SOUTHERN SANITATION SERVICE,,#79 279,,CHG  SALE,122.7,False,$122.70,$122.76,$-0.06,1053039,Trash
2025-08-14,44,1053041,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 80,,CHG  SALE,100.9,False,$100.90,$100.91,$-0.01,1053041,Trash
2025-08-14,44,1053063,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 332,,CHG  SALE,113.9,False,$113.90,$113.93,$-0.03,1053063,Trash
2025-08-14,44,1053067,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 72,,CHG  SALE,74.4,True,$74.40,$74.40,$0.00,1053067,Trash
2025-08-14,44,1053073,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 372,,CHG  SALE,363.6,False,$363.60,$363.63,$-0.03,1053073,Trash
2025-08-14,44,1053097,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 8,,CHG  SALE,214.3,False,$214.30,$214.37,$-0.07,1053097,Trash
2025-08-15,44,1053105,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 247,,CHG  SALE,107.4,False,$107.40,$107.42,$-0.02,1053105,Trash
2025-08-15,44,1053161,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 205,,CHG  SALE,91.6,False,$91.60,$91.61,$-0.01,1053161,Trash
2025-08-15,44,1053182,ROSIE,96,SOUTHERN SANITATION SERVICE,DDS,#79,,CHG  SALE,330.1,False,$330.10,$330.15,$-0.05,1053182,Trash
2025-08-15,44,1053184,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 115,,CHG  SALE,115.3,False,$115.30,$115.32,$-0.02,1053184,Trash
2025-08-15,44,1053207,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 22,,CHG  SALE,150.6,False,$150.60,$150.66,$-0.06,1053207,Trash
2025-08-15,44,1053248,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 248,,CHG  SALE,61.3,False,$61.30,$61.38,$-0.08,1053248,Trash
2025-08-15,44,1053284,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 87,,CHG  SALE,46.9,False,$46.90,$46.97,$-0.07,1053284,Trash
2025-08-15,44,1053288,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 34,,CHG  SALE,120.9,False,$120.90,$562.90,$-442.00,1053288,Food
2025-08-15,44,1053336,ROSIE,96,SOUTHERN SANITATION SERVICE,WALMART,#93,,CHG  SALE,186.4,False,$186.40,$186.47,$-0.07,1053336,Trash
2025-08-15,44,1053358,SANDY,96,SOUTHERN SANITATION SERVICE,,#79,,CHG  SALE,156.7,False,$156.70,$156.71,$-0.01,1053358,Trash
2025-08-15,44,1053365,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 337,,CHG  SALE,64.1,False,$64.10,$64.17,$-0.07,1053365,Trash
2025-08-15,44,1053417,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,494.7,False,$494.70,$494.76,$-0.06,1053417,Trash
2025-08-15,44,1053420,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 145,,CHG  SALE,17.2,False,$17.20,$17.21,$-0.01,1053420,Trash
2025-08-15,44,1053441,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 66,,CHG  SALE,143.6,False,$143.60,$143.69,$-0.09,1053441,Trash
2025-08-15,44,1053482,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 305,,CHG  SALE,51.6,False,$51.60,$51.62,$-0.02,1053482,Trash
2025-08-15,44,1053515,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 122,,CHG  SALE,45.1,False,$45.10,$45.11,$-0.01,1053515,Trash
2025-08-15,44,1053526,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#79,,CHG  SALE,345.0,False,$345.00,$345.03,$-0.03,1053526,Trash
2025-08-15,44,1053527,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93 158,,CHG  SALE,1370.4,False,"$1,370.40","$1,370.45",$-0.05,1053527,Food
2025-08-15,44,1053541,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 303,,CHG  SALE,57.6,False,$57.60,$57.66,$-0.06,1053541,Trash
2025-08-15,44,1053561,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-3 000,,CHG  SALE,23.7,False,$23.70,$23.72,$-0.02,1053561,Trash
2025-08-15,44,1053566,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 162,,CHG  SALE,139.5,True,$139.50,$139.50,$0.00,1053566,Trash
2025-08-15,44,1053590,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93,,CHG  SALE,171.5,False,$171.50,$171.59,$-0.09,1053590,Trash
2025-08-15,44,1053599,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 247,,CHG  SALE,99.0,False,$99.00,$99.05,$-0.05,1053599,Trash
2025-08-15,44,1053607,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 138,,CHG  SALE,70.6,False,$70.60,$70.68,$-0.08,1053607,Trash
2025-08-16,44,1053633,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 145,,CHG  SALE,47.4,False,$47.40,$47.43,$-0.03,1053633,Trash
2025-08-16,44,1053635,SANDY,96,SOUTHERN SANITATION SERVICE,PILOT,LS-3,,CHG  SALE,491.0,False,$491.00,$491.04,$-0.04,1053635,Trash
